5/6/19,5791.693359,7503.87207,5653.6875,6972.371582,6972.371582,1.4193E+11
5/13/19,6971.178223,8320.824219,6898.282227,8197.689453,8197.689453,1.99544E+11
5/20/19,8196.923828,8687.520508,7533.196777,8673.21582,8673.21582,1.73001E+11
5/27/19,8674.072266,9008.314453,8172.550781,8742.958008,8742.958008,1.73016E+11
6/3/19,8741.74707,8743.5,7564.48877,7688.077148,7688.077148,1.40125E+11
6/10/19,7692.284668,9335.867188,7586.730957,8994.488281,8994.488281,1.35051E+11
6/17/19,8988.923828,11246.14453,8988.923828,10855.37109,10855.37109,1.36422E+11
6/24/19,10853.74414,13796.48926,10491.85254,10817.15527,10817.15527,2.21503E+11
7/1/19,10796.93066,12006.0752,9737.884766,11450.84668,11450.84668,1.81411E+11
7/8/19,11446.59668,13129.5293,10234.57617,10256.05859,10256.05859,1.80937E+11
7/15/19,10257.83887,11052.7666,9163.134766,10599.10547,10599.10547,1.57357E+11
7/22/19,10596.94824,10651.79102,9252.296875,9552.860352,9552.860352,1.12459E+11
7/29/19,9548.178711,11009.20703,9437.335938,10970.18457,10970.18457,1.10791E+11
8/5/19,10960.73535,12273.82129,10960.73535,11523.5791,11523.5791,1.41427E+11
8/12/19,11528.18945,11528.18945,9675.316406,10345.81055,10345.81055,1.20225E+11
8/19/19,10350.2832,10947.04199,9831.462891,10138.51758,10138.51758,1.12894E+11
8/26/19,10126.29981,10512.32813,9421.629883,9757.970703,9757.970703,1.04346E+11
9/2/19,9757.473633,10898.76172,9730.650391,10441.27637,10441.27637,1.16441E+11
9/9/19,10443.22852,10450.31152,9980.776367,10347.71289,10347.71289,1.02876E+11
9/16/19,10347.22266,10386.86719,9851.692383,10070.39258,10070.39258,1.07931E+11
9/23/19,10067.96289,10074.23828,7895.629395,8104.185547,8104.185547,1.24735E+11
9/30/19,8104.226563,8497.692383,7830.758789,7988.155762,7988.155762,97716137179
10/7/19,7989.120605,8721.780273,7905.766113,8321.005859,8321.005859,1.18551E+11
10/14/19,8320.832031,8410.714844,7902.164063,8222.078125,8222.078125,1.0571E+11
10/21/19,8225.115234,10021.74414,7446.98877,9551.714844,9551.714844,1.76678E+11
10/28/19,9565.101563,9805.118164,9028.717773,9235.354492,9235.354492,1.80365E+11
11/4/19,9235.607422,9505.051758,8775.53418,9055.526367,9055.526367,1.60703E+11
11/11/19,9056.917969,9081.279297,8473.973633,8577.975586,8577.975586,1.34167E+11
11/18/19,8573.980469,8653.280273,6936.706543,7047.916992,7047.916992,1.71626E+11
11/25/19,7039.977051,7836.102051,6617.166992,7424.29248,7424.29248,1.62445E+11
12/2/19,7424.036133,7743.431641,7170.922852,7564.345215,7564.345215,1.21328E+11
12/9/19,7561.79541,7618.091797,6924.375977,7152.301758,7152.301758,1.22543E+11
12/16/19,7153.663086,7518.033203,6540.049316,7511.588867,7511.588867,1.65399E+11
12/23/19,7508.902344,7656.17627,7189.934082,7422.652832,7422.652832,1.61758E+11
12/30/19,7420.272949,7544.49707,6914.996094,7411.317383,7411.317383,1.49691E+11
1/6/20,7410.452148,8396.738281,7409.292969,8192.494141,8192.494141,1.84901E+11
1/13/20,8189.771973,9164.362305,8079.700684,8706.245117,8706.245117,2.41669E+11
1/20/20,8704.631836,8792.994141,8266.84082,8596.830078,8596.830078,1.65114E+11
1/27/20,8597.308594,9553.125977,8597.308594,9344.365234,9344.365234,2.12298E+11
2/3/20,9344.683594,10129.43555,9112.811523,10116.67383,10116.67383,2.39181E+11
2/10/20,10115.55957,10457.62695,9722.386719,9934.433594,9934.433594,3.00413E+11
2/17/20,9936.560547,10191.67578,9507.637695,9924.515625,9924.515625,3.0314E+11
2/24/20,9921.583008,9951.746094,8471.212891,8562.454102,8562.454102,2.99233E+11
3/2/20,8563.264648,9167.695313,8105.25293,8108.116211,8108.116211,2.76706E+11
3/9/20,8111.146484,8177.793457,4106.980957,5392.314941,5392.314941,3.26123E+11
3/16/20,5385.229492,6844.261719,4575.35791,5830.254883,5830.254883,3.09907E+11
3/23/20,5831.374512,6892.51123,5785.004395,5922.042969,5922.042969,2.72468E+11
3/30/20,5925.538574,7088.247559,5903.234375,6791.129395,6791.129395,2.59568E+11
4/6/20,6788.049805,7427.939453,6782.889648,6971.091797,6971.091797,2.74123E+11
4/13/20,6965.616699,7280.521973,6555.504395,7189.424805,7189.424805,2.48073E+11
4/20/20,7186.873535,7700.594238,6834.442383,7679.867188,7679.867188,2.47735E+11
4/27/20,7679.418945,9440.650391,7679.418945,8897.46875,8897.46875,3.2782E+11
